t,x,analytic,simulated
8.4,27.3,0.0080185,0.00801729
8.4,27.6,0.00760434,0.00760295
8.4,27.9,0.00721156,0.00721002
8.4,28.2,0.00683907,0.00683738
8.4,28.5,0.00648583,0.00648399
8.4,28.8,0.00615083,0.00614885
8.4,29.1,0.00583313,0.00583102
8.4,29.4,0.00553184,0.00552961
8.4,29.7,0.00524611,0.00524377
8.4,30,0.00497514,0.0049727
8.4,30.3,0.00471817,0.00471562
8.4,30.6,0.00447447,0.00447183
8.4,30.9,0.00424336,0.00424063
8.4,31.2,0.00402418,0.00402137
8.4,31.5,0.00381633,0.00381344
8.4,31.8,0.00361921,0.00361625
8.4,32.1,0.00343228,0.00342925
8.4,32.4,0.00325499,0.00325191
8.4,32.7,0.00308687,0.00308373
8.4,33,0.00292743,0.00292423
8.4,33.3,0.00277622,0.00277298
8.4,33.6,0.00263283,0.00262955
8.4,33.9,0.00249684,0.00249352
8.4,34.2,0.00236787,0.00236452
8.4,34.5,0.00224557,0.00224219
8.4,34.8,0.00212958,0.00212618
8.4,35.1,0.00201959,0.00201616
8.4,35.4,0.00191527,0.00191182
8.4,35.7,0.00181635,0.00181288
8.4,36,0.00172253,0.00171905
8.4,36.3,0.00163356,0.00163007
8.4,36.6,0.00154918,0.00154569
8.4,36.9,0.00146917,0.00146567
8.4,37.2,0.00139328,0.00138979
8.4,37.5,0.00132132,0.00131783
8.4,37.8,0.00125307,0.00124958
8.4,38.1,0.00118835,0.00118487
8.4,38.4,0.00112697,0.0011235
8.4,38.7,0.00106876,0.0010653
8.4,39,0.00101356,0.00101011
8.4,39.3,0.000961204,0.000957771
8.4,39.6,0.000911556,0.00090814
8.4,39.9,0.000864473,0.000861076
8.4,40.2,0.000819822,0.000816445
8.4,40.5,0.000777477,0.000774121
8.4,40.8,0.00073732,0.000733987
8.4,41.1,0.000699236,0.000695928
8.4,41.4,0.00066312,0.000659837
8.4,41.7,0.000628869,0.000625613
8.4,42,0.000596387,0.00059316
8.4,42.3,0.000565583,0.000562385
8.4,42.6,0.00053637,0.000533202
8.4,42.9,0.000508665,0.000505529
8.4,43.2,0.000482392,0.000479288
8.4,43.5,0.000457476,0.000454404
8.4,43.8,0.000433847,0.000430809
8.4,44.1,0.000411438,0.000408434
8.4,44.4,0.000390187,0.000387218
8.4,44.7,0.000370033,0.0003671
8.4,45,0.00035092,0.000348023
8.4,45.3,0.000332795,0.000329934
8.4,45.6,0.000315606,0.000312782
8.4,45.9,0.000299304,0.000296518
8.4,46.2,0.000283845,0.000281096
8.4,46.5,0.000269184,0.000266473
8.4,46.8,0.00025528,0.000252608
8.4,47.1,0.000242095,0.000239461
8.4,47.4,0.00022959,0.000226995
8.4,47.7,0.000217731,0.000215175
8.4,48,0.000206485,0.000203968
8.4,48.3,0.00019582,0.000193342
8.4,48.6,0.000185706,0.000183267
8.4,48.9,0.000176114,0.000173714
8.4,49.2,0.000167017,0.000164656
8.4,49.5,0.000158391,0.000156069
8.4,49.8,0.00015021,0.000147927
8.4,50.1,0.000142451,0.000140207
8.4,50.4,0.000135093,0.000132888
8.4,50.7,0.000128115,0.000125949
8.4,51,0.000121498,0.00011937
8.4,51.3,0.000115223,0.000113133
8.4,51.6,0.000109271,0.000107219
8.4,51.9,0.000103627,0.000101613
8.4,52.2,9.82747e-05,9.6298e-05
8.4,52.5,9.31987e-05,9.12593e-05
8.4,52.8,8.83849e-05,8.64825e-05
8.4,53.1,8.38197e-05,8.1954e-05
8.4,53.4,7.94903e-05,7.7661e-05
8.4,53.7,7.53845e-05,7.35913e-05
8.4,54,7.14908e-05,6.97334e-05
8.4,54.3,6.77982e-05,6.60762e-05
8.4,54.6,6.42964e-05,6.26094e-05
8.4,54.9,6.09754e-05,5.93231e-05
8.4,55.2,5.78259e-05,5.62079e-05
8.4,55.5,5.48391e-05,5.32551e-05
8.4,55.8,5.20066e-05,5.04561e-05
8.4,56.1,4.93204e-05,4.7803e-05
8.4,56.4,4.67729e-05,4.52883e-05
8.4,56.7,4.43571e-05,4.29047e-05
8.4,57,4.2066e-05,4.06454e-05
8.4,57.3,3.98932e-05,3.85041e-05
8.4,57.6,3.78327e-05,3.64746e-05
8.4,57.9,3.58786e-05,3.45511e-05
8.4,58.2,3.40254e-05,3.27281e-05
8.4,58.5,3.22679e-05,3.10003e-05
8.4,58.8,3.06013e-05,2.93629e-05
8.4,59.1,2.90207e-05,2.78111e-05
8.4,59.4,2.75217e-05,2.63405e-05
8.4,59.7,2.61002e-05,2.49469e-05
8.4,60,2.47521e-05,2.36262e-05
8.4,60.3,2.34736e-05,2.23748e-05
8.4,60.6,2.22611e-05,2.11889e-05
8.4,60.9,2.11113e-05,2.00652e-05
8.4,61.2,2.00209e-05,1.90004e-05
8.4,61.5,1.89868e-05,1.79915e-05
8.4,61.8,1.80061e-05,1.70356e-05
8.4,62.1,1.70761e-05,1.61298e-05
8.4,62.4,1.61941e-05,1.52717e-05
8.4,62.7,1.53576e-05,1.44587e-05
8.4,63,1.45644e-05,1.36884e-05
8.4,63.3,1.38121e-05,1.29587e-05
8.4,63.6,1.30987e-05,1.22674e-05
8.4,63.9,1.24221e-05,1.16125e-05
8.4,64.2,1.17805e-05,1.09921e-05
8.4,64.5,1.1172e-05,1.04045e-05
8.4,64.8,1.0595e-05,9.84782e-06
8.4,65.1,1.00477e-05,9.32056e-06
8.4,65.4,9.52876e-06,8.82115e-06
8.4,65.7,9.03659e-06,8.34813e-06
8.4,66,8.56984e-06,7.90013e-06
8.4,66.3,8.12719e-06,7.47583e-06
8.4,66.6,7.70741e-06,7.074e-06
8.4,66.9,7.30932e-06,6.69346e-06
8.4,67.2,6.93178e-06,6.3331e-06
8.4,67.5,6.57374e-06,5.99185e-06
8.4,67.8,6.2342e-06,5.66872e-06
8.4,68.1,5.9122e-06,5.36275e-06
8.4,68.4,5.60682e-06,5.07304e-06
8.4,68.7,5.31723e-06,4.79875e-06
8.4,69,5.04258e-06,4.53906e-06
8.4,69.3,4.78213e-06,4.2932e-06
8.4,69.6,4.53512e-06,4.06044e-06
8.4,69.9,4.30088e-06,3.8401e-06
8.4,70.2,4.07873e-06,3.63153e-06
8.4,70.5,3.86806e-06,3.4341e-06
8.4,70.8,3.66827e-06,3.24722e-06
8.4,71.1,3.4788e-06,3.07034e-06
8.4,71.4,3.29912e-06,2.90294e-06
8.4,71.7,3.12871e-06,2.74451e-06
8.4,72,2.96711e-06,2.59457e-06
8.4,72.3,2.81386e-06,2.45268e-06
8.4,72.6,2.66852e-06,2.31842e-06
8.4,72.9,2.53068e-06,2.19137e-06
8.4,73.2,2.39997e-06,2.07117e-06
8.4,73.5,2.27601e-06,1.95743e-06
8.4,73.8,2.15845e-06,1.84983e-06
8.4,74.1,2.04696e-06,1.74804e-06
8.4,74.4,1.94124e-06,1.65174e-06
8.4,74.7,1.84097e-06,1.56065e-06
8.4,75,1.74588e-06,1.47449e-06
8.4,75.3,1.6557e-06,1.39299e-06
8.4,75.6,1.57018e-06,1.31591e-06
8.4,75.9,1.48908e-06,1.24301e-06
8.4,76.2,1.41217e-06,1.17408e-06
8.4,76.5,1.33923e-06,1.10889e-06
8.4,76.8,1.27006e-06,1.04724e-06
8.4,77.1,1.20446e-06,9.8896e-07
8.4,77.4,1.14224e-06,9.33854e-07
8.4,77.7,1.08325e-06,8.81756e-07
8.4,78,1.02729e-06,8.32505e-07
8.4,78.3,9.74233e-07,7.85947e-07
8.4,78.6,9.23913e-07,7.41938e-07
8.4,78.9,8.76191e-07,7.00342e-07
8.4,79.2,8.30935e-07,6.61027e-07
8.4,79.5,7.88016e-07,6.23872e-07
8.4,79.8,7.47314e-07,5.8876e-07
8.4,80.1,7.08714e-07,5.55581e-07
8.4,80.4,6.72108e-07,5.24229e-07
8.4,80.7,6.37393e-07,4.94607e-07
8.4,81,6.04471e-07,4.66621e-07
8.4,81.3,5.73249e-07,4.40182e-07
8.4,81.6,5.4364e-07,4.15206e-07
8.4,81.9,5.1556e-07,3.91613e-07
8.4,82.2,4.88931e-07,3.69329e-07
8.4,82.5,4.63677e-07,3.48282e-07
8.4,82.8,4.39728e-07,3.28405e-07
8.4,83.1,4.17015e-07,3.09633e-07
8.4,83.4,3.95476e-07,2.91907e-07
8.4,83.7,3.75049e-07,2.75169e-07
8.4,84,3.55677e-07,2.59364e-07
8.4,84.3,3.37306e-07,2.44443e-07
8.4,84.6,3.19884e-07,2.30355e-07
8.4,84.9,3.03361e-07,2.17056e-07
8.4,85.2,2.87692e-07,2.04502e-07
8.4,85.5,2.72833e-07,1.92651e-07
8.4,85.8,2.5874e-07,1.81465e-07
8.4,86.1,2.45376e-07,1.70906e-07
8.4,86.4,2.32702e-07,1.60941e-07
8.4,86.7,2.20683e-07,1.51535e-07
8.4,87,2.09284e-07,1.42658e-07
8.4,87.3,1.98474e-07,1.3428e-07
8.4,87.6,1.88223e-07,1.26372e-07
8.4,87.9,1.78501e-07,1.1891e-07
8.4,88.2,1.69281e-07,1.11867e-07
8.4,88.5,1.60538e-07,1.05219e-07
8.4,88.8,1.52246e-07,9.89452e-08
8.4,89.1,1.44382e-07,9.3023e-08
8.4,89.4,1.36924e-07,8.74325e-08
8.4,89.7,1.29852e-07,8.21549e-08
8.4,90,1.23145e-07,7.71718e-08
8.4,90.3,1.16784e-07,7.24663e-08
8.4,90.6,1.10752e-07,6.80222e-08
8.4,90.9,1.05032e-07,6.3824e-08
8.4,91.2,9.96069e-08,5.98572e-08
8.4,91.5,9.44621e-08,5.6108e-08
8.4,91.8,8.9583e-08,5.25633e-08
8.4,92.1,8.49559e-08,4.92107e-08
8.4,92.4,8.05678e-08,4.60384e-08
8.4,92.7,7.64064e-08,4.30352e-08
8.4,93,7.24599e-08,4.01904e-08
8.4,93.3,6.87172e-08,3.74939e-08
8.4,93.6,6.51679e-08,3.49361e-08
8.4,93.9,6.18019e-08,3.25079e-08
8.4,94.2,5.86098e-08,3.02005e-08
8.4,94.5,5.55825e-08,2.80056e-08
8.4,94.8,5.27116e-08,2.59151e-08
8.4,95.1,4.9989e-08,2.39216e-08
8.4,95.4,4.7407e-08,2.20177e-08
8.4,95.7,4.49583e-08,2.01965e-08
8.4,96,4.26362e-08,1.84512e-08
8.4,96.3,4.0434e-08,1.67754e-08
8.4,96.6,3.83455e-08,1.51629e-08
8.4,96.9,3.63649e-08,1.36076e-08
8.4,97.2,3.44866e-08,1.21039e-08
8.4,97.5,3.27053e-08,1.0646e-08
8.4,97.8,3.10161e-08,9.22842e-09
8.4,98.1,2.9414e-08,7.84589e-09
8.4,98.4,2.78948e-08,6.49317e-09
8.4,98.7,2.6454e-08,5.16514e-09
8.4,99,2.50876e-08,3.85675e-09
8.4,99.3,2.37918e-08,2.56304e-09
8.4,99.6,2.25629e-08,1.27908e-09
8.4,99.9,2.13975e-08,0
8.5,0,1,1
8.5,0.3,0.948349,0.948354
8.5,0.6,0.899365,0.899376
8.5,0.9,0.852912,0.852927
8.5,1.2,0.808858,0.808878
8.5,1.5,0.767079,0.767103
8.5,1.8,0.727459,0.727485
8.5,2.1,0.689885,0.689914
8.5,2.4,0.654251,0.654283
8.5,2.7,0.620458,0.620492
8.5,3,0.588411,0.588446
8.5,3.3,0.558019,0.558056
8.5,3.6,0.529196,0.529234
8.5,3.9,0.501862,0.501902
8.5,4.2,0.475941,0.475981
8.5,4.5,0.451358,0.451398
8.5,4.8,0.428044,0.428085
8.5,5.1,0.405935,0.405977
8.5,5.4,0.384968,0.38501
8.5,5.7,0.365084,0.365125
8.5,6,0.346227,0.346268
8.5,6.3,0.328344,0.328385
8.5,6.6,0.311385,0.311425
8.5,6.9,0.295301,0.295341
8.5,7.2,0.280049,0.280088
8.5,7.5,0.265584,0.265622
8.5,7.8,0.251866,0.251904
8.5,8.1,0.238857,0.238894
8.5,8.4,0.22652,0.226556
8.5,8.7,0.214819,0.214855
8.5,9,0.203724,0.203759
8.5,9.3,0.193201,0.193235
8.5,9.6,0.183222,0.183255
8.5,9.9,0.173758,0.173791
8.5,10.2,0.164784,0.164815
8.5,10.5,0.156272,0.156303
8.5,10.8,0.148201,0.14823
8.5,11.1,0.140546,0.140575
8.5,11.4,0.133287,0.133314
8.5,11.7,0.126402,0.126429
8.5,12,0.119873,0.119899
8.5,12.3,0.113682,0.113707
8.5,12.6,0.10781,0.107834
8.5,12.9,0.102241,0.102265
8.5,13.2,0.0969604,0.0969829
8.5,13.5,0.0919523,0.0919739
8.5,13.8,0.0872028,0.0872236
8.5,14.1,0.0826987,0.0827186
8.5,14.4,0.0784272,0.0784463
8.5,14.7,0.0743763,0.0743947
8.5,15,0.0705347,0.0705522
8.5,15.3,0.0668915,0.0669083
8.5,15.6,0.0634365,0.0634525
8.5,15.9,0.0601599,0.0601752
8.5,16.2,0.0570526,0.0570671
8.5,16.5,0.0541057,0.0541196
8.5,16.8,0.0513111,0.0513243
8.5,17.1,0.0486608,0.0486733
8.5,17.4,0.0461474,0.0461593
8.5,17.7,0.0437638,0.0437751
8.5,18,0.0415034,0.041514
8.5,18.3,0.0393597,0.0393697
8.5,18.6,0.0373267,0.0373362
8.5,18.9,0.0353987,0.0354076
8.5,19.2,0.0335703,0.0335787
8.5,19.5,0.0318364,0.0318442
8.5,19.8,0.030192,0.0301994
8.5,20.1,0.0286325,0.0286394
8.5,20.4,0.0271536,0.02716
8.5,20.7,0.0257511,0.0257571
8.5,21,0.024421,0.0244265
8.5,21.3,0.0231597,0.0231647
8.5,21.6,0.0219634,0.0219681
8.5,21.9,0.020829,0.0208333
8.5,22.2,0.0197531,0.0197571
8.5,22.5,0.0187329,0.0187364
8.5,22.8,0.0177653,0.0177685
8.5,23.1,0.0168477,0.0168505
8.5,23.4,0.0159775,0.01598
8.5,23.7,0.0151522,0.0151545
8.5,24,0.0143696,0.0143715
8.5,24.3,0.0136274,0.013629
8.5,24.6,0.0129235,0.0129249
8.5,24.9,0.012256,0.0122571
8.5,25.2,0.011623,0.0116238
8.5,25.5,0.0110226,0.0110232
8.5,25.8,0.0104533,0.0104537
8.5,26.1,0.00991336,0.00991353
8.5,26.4,0.00940132,0.00940128
8.5,26.7,0.00891573,0.00891549
8.5,27,0.00845522,0.00845479
8.5,27.3,0.0080185,0.00801789
8.5,27.6,0.00760434,0.00760355
8.5,27.9,0.00721156,0.00721061
8.5,28.2,0.00683907,0.00683797
8.5,28.5,0.00648583,0.00648457
8.5,28.8,0.00615083,0.00614943
8.5,29.1,0.00583313,0.0058316
8.5,29.4,0.00553184,0.00553019
8.5,29.7,0.00524611,0.00524434
8.5,30,0.00497514,0.00497326
8.5,30.3,0.00471817,0.00471619
8.5,30.6,0.00447447,0.00447239
8.5,30.9,0.00424336,0.00424118
8.5,31.2,0.00402418,0.00402192
8.5,31.5,0.00381633,0.00381399
8.5,31.8,0.00361921,0.00361679
8.5,32.1,0.00343228,0.00342979
8.5,32.4,0.00325499,0.00325244
8.5,32.7,0.00308687,0.00308425
8.5,33,0.00292743,0.00292476
8.5,33.3,0.00277622,0.0027735
8.5,33.6,0.00263283,0.00263006
8.5,33.9,0.00249684,0.00249403
8.5,34.2,0.00236787,0.00236502
8.5,34.5,0.00224557,0.00224269
8.5,34.8,0.00212958,0.00212667
8.5,35.1,0.00201959,0.00201665
8.5,35.4,0.00191527,0.00191231
8.5,35.7,0.00181635,0.00181336
8.5,36,0.00172253,0.00171953
8.5,36.3,0.00163356,0.00163054
8.5,36.6,0.00154918,0.00154615
8.5,36.9,0.00146917,0.00146613
8.5,37.2,0.00139328,0.00139024
8.5,37.5,0.00132132,0.00131827
8.5,37.8,0.00125307,0.00125002
8.5,38.1,0.00118835,0.0011853
8.5,38.4,0.00112697,0.00112392
8.5,38.7,0.00106876,0.00106572
8.5,39,0.00101356,0.00101052
8.5,39.3,0.000961204,0.00095818
8.5,39.6,0.000911556,0.000908544
8.5,39.9,0.000864473,0.000861473
8.5,40.2,0.000819822,0.000816836
8.5,40.5,0.000777477,0.000774507
8.5,40.8,0.00073732,0.000734367
8.5,41.1,0.000699236,0.000696302
8.5,41.4,0.00066312,0.000660206
8.5,41.7,0.000628869,0.000625976
8.5,42,0.000596387,0.000593517
8.5,42.3,0.000565583,0.000562736
8.5,42.6,0.00053637,0.000533547
8.5,42.9,0.000508665,0.000505869
8.5,43.2,0.000482392,0.000479622
8.5,43.5,0.000457476,0.000454733
8.5,43.8,0.000433847,0.000431132
8.5,44.1,0.000411438,0.000408752
8.5,44.4,0.000390187,0.00038753
8.5,44.7,0.000370033,0.000367406
8.5,45,0.00035092,0.000348324
8.5,45.3,0.000332795,0.000330229
8.5,45.6,0.000315606,0.000313072
8.5,45.9,0.000299304,0.000296802
8.5,46.2,0.000283845,0.000281375
8.5,46.5,0.000269184,0.000266747
8.5,46.8,0.00025528,0.000252876
8.5,47.1,0.000242095,0.000239724
8.5,47.4,0.00022959,0.000227253
8.5,47.7,0.000217731,0.000215428
8.5,48,0.000206485,0.000204216
8.5,48.3,0.00019582,0.000193585
8.5,48.6,0.000185706,0.000183504
8.5,48.9,0.000176114,0.000173947
8.5,49.2,0.000167017,0.000164884
8.5,49.5,0.000158391,0.000156292
8.5,49.8,0.00015021,0.000148145
8.5,50.1,0.000142451,0.000140421
8.5,50.4,0.000135093,0.000133097
8.5,50.7,0.000128115,0.000126153
8.5,51,0.000121498,0.00011957
8.5,51.3,0.000115223,0.000113328
8.5,51.6,0.000109271,0.00010741
8.5,51.9,0.000103627,0.0001018
8.5,52.2,9.82747e-05,9.64806e-05
8.5,52.5,9.31987e-05,9.14376e-05
8.5,52.8,8.83849e-05,8.66567e-05
8.5,53.1,8.38197e-05,8.21241e-05
8.5,53.4,7.94903e-05,7.78271e-05
8.5,53.7,7.53845e-05,7.37535e-05
8.5,54,7.14908e-05,6.98916e-05
8.5,54.3,6.77982e-05,6.62306e-05
8.5,54.6,6.42964e-05,6.276e-05
8.5,54.9,6.09754e-05,5.947e-05
8.5,55.2,5.78259e-05,5.63512e-05
8.5,55.5,5.48391e-05,5.33948e-05
8.5,55.8,5.20066e-05,5.05923e-05
8.5,56.1,4.93204e-05,4.79358e-05
8.5,56.4,4.67729e-05,4.54176e-05
8.5,56.7,4.43571e-05,4.30307e-05
8.5,57,4.2066e-05,4.07682e-05
8.5,57.3,3.98932e-05,3.86237e-05
8.5,57.6,3.78327e-05,3.6591e-05
8.5,57.9,3.58786e-05,3.46644e-05
8.5,58.2,3.40254e-05,3.28384e-05
8.5,58.5,3.22679e-05,3.11077e-05
8.5,58.8,3.06013e-05,2.94673e-05
8.5,59.1,2.90207e-05,2.79127e-05
8.5,59.4,2.75217e-05,2.64393e-05
8.5,59.7,2.61002e-05,2.5043e-05
8.5,60,2.47521e-05,2.37197e-05
8.5,60.3,2.34736e-05,2.24656e-05
8.5,60.6,2.22611e-05,2.12771e-05
8.5,60.9,2.11113e-05,2.01509e-05
8.5,61.2,2.00209e-05,1.90837e-05
8.5,61.5,1.89868e-05,1.80724e-05
8.5,61.8,1.80061e-05,1.71141e-05
8.5,62.1,1.70761e-05,1.62061e-05
8.5,62.4,1.61941e-05,1.53458e-05
8.5,62.7,1.53576e-05,1.45306e-05
8.5,63,1.45644e-05,1.37582e-05
8.5,63.3,1.38121e-05,1.30264e-05
8.5,63.6,1.30987e-05,1.2333e-05
8.5,63.9,1.24221e-05,1.16762e-05
8.5,64.2,1.17805e-05,1.10538e-05
8.5,64.5,1.1172e-05,1.04643e-05
8.5,64.8,1.0595e-05,9.90581e-06
8.5,65.1,1.00477e-05,9.37676e-06
8.5,65.4,9.52876e-06,8.8756e-06
8.5,65.7,9.03659e-06,8.40087e-06
8.5,66,8.56984e-06,7.95121e-06
8.5,66.3,8.12719e-06,7.5253e-06
8.5,66.6,7.70741e-06,7.1219e-06
8.5,66.9,7.30932e-06,6.73982e-06
8.5,67.2,6.93178e-06,6.37797e-06
8.5,67.5,6.57374e-06,6.03527e-06
8.5,67.8,6.2342e-06,5.71072e-06
8.5,68.1,5.9122e-06,5.40338e-06
8.5,68.4,5.60682e-06,5.11234e-06
8.5,68.7,5.31723e-06,4.83674e-06
8.5,69,5.04258e-06,4.57579e-06
8.5,69.3,4.78213e-06,4.3287e-06
8.5,69.6,4.53512e-06,4.09475e-06
8.5,69.9,4.30088e-06,3.87325e-06
8.5,70.2,4.07873e-06,3.66355e-06
8.5,70.5,3.86806e-06,3.46502e-06
8.5,70.8,3.66827e-06,3.27708e-06
8.5,71.1,3.4788e-06,3.09918e-06
8.5,71.4,3.29912e-06,2.93077e-06
8.5,71.7,3.12871e-06,2.77137e-06
8.5,72,2.96711e-06,2.62049e-06
8.5,72.3,2.81386e-06,2.47769e-06
8.5,72.6,2.66852e-06,2.34254e-06
8.5,72.9,2.53068e-06,2.21464e-06
8.5,73.2,2.39997e-06,2.0936e-06
8.5,73.5,2.27601e-06,1.97906e-06
8.5,73.8,2.15845e-06,1.87068e-06
8.5,74.1,2.04696e-06,1.76813e-06
8.5,74.4,1.94124e-06,1.6711e-06
8.5,74.7,1.84097e-06,1.57929e-06
8.5,75,1.74588e-06,1.49245e-06
8.5,75.3,1.6557e-06,1.41028e-06
8.5,75.6,1.57018e-06,1.33256e-06
8.5,75.9,1.48908e-06,1.25904e-06
8.5,76.2,1.41217e-06,1.1895e-06
8.5,76.5,1.33923e-06,1.12373e-06
8.5,76.8,1.27006e-06,1.06153e-06
8.5,77.1,1.20446e-06,1.0027e-06
8.5,77.4,1.14224e-06,9.47069e-07
8.5,77.7,1.08325e-06,8.94463e-07
8.5,78,1.02729e-06,8.4472e-07
8.5,78.3,9.74233e-07,7.97689e-07
8.5,78.6,9.23913e-07,7.53223e-07
8.5,78.9,8.76191e-07,7.11184e-07
8.5,79.2,8.30935e-07,6.71444e-07
8.5,79.5,7.88016e-07,6.33877e-07
8.5,79.8,7.47314e-07,5.98368e-07
8.5,80.1,7.08714e-07,5.64805e-07
8.5,80.4,6.72108e-07,5.33085e-07
8.5,80.7,6.37393e-07,5.03106e-07
8.5,81,6.04471e-07,4.74777e-07
8.5,81.3,5.73249e-07,4.48006e-07
8.5,81.6,5.4364e-07,4.22711e-07
8.5,81.9,5.1556e-07,3.98811e-07
8.5,82.2,4.88931e-07,3.7623e-07
8.5,82.5,4.63677e-07,3.54897e-07
8.5,82.8,4.39728e-07,3.34745e-07
8.5,83.1,4.17015e-07,3.15709e-07
8.5,83.4,3.95476e-07,2.97727e-07
8.5,83.7,3.75049e-07,2.80744e-07
8.5,84,3.55677e-07,2.64703e-07
8.5,84.3,3.37306e-07,2.49554e-07
8.5,84.6,3.19884e-07,2.35248e-07
8.5,84.9,3.03361e-07,2.21738e-07
8.5,85.2,2.87692e-07,2.08981e-07
8.5,85.5,2.72833e-07,1.96935e-07
8.5,85.8,2.5874e-07,1.85562e-07
8.5,86.1,2.45376e-07,1.74823e-07
8.5,86.4,2.32702e-07,1.64684e-07
8.5,86.7,2.20683e-07,1.55112e-07
8.5,87,2.09284e-07,1.46074e-07
8.5,87.3,1.98474e-07,1.37542e-07
8.5,87.6,1.88223e-07,1.29487e-07
8.5,87.9,1.78501e-07,1.21882e-07
8.5,88.2,1.69281e-07,1.14702e-07
8.5,88.5,1.60538e-07,1.07923e-07
8.5,88.8,1.52246e-07,1.01523e-07
8.5,89.1,1.44382e-07,9.5479e-08
8.5,89.4,1.36924e-07,8.97718e-08
8.5,89.7,1.29852e-07,8.43818e-08
8.5,90,1.23145e-07,7.92907e-08
8.5,90.3,1.16784e-07,7.44814e-08
8.5,90.6,1.10752e-07,6.99373e-08
8.5,90.9,1.05032e-07,6.5643e-08
8.5,91.2,9.96069e-08,6.15837e-08
8.5,91.5,9.44621e-08,5.77455e-08
8.5,91.8,8.9583e-08,5.41151e-08
8.5,92.1,8.49559e-08,5.06799e-08
8.5,92.4,8.05678e-08,4.7428e-08
8.5,92.7,7.64064e-08,4.4348e-08
8.5,93,7.24599e-08,4.14292e-08
8.5,93.3,6.87172e-08,3.86613e-08
8.5,93.6,6.51679e-08,3.60345e-08
8.5,93.9,6.18019e-08,3.35396e-08
8.5,94.2,5.86098e-08,3.11677e-08
8.5,94.5,5.55825e-08,2.89103e-08
8.5,94.8,5.27116e-08,2.67593e-08
8.5,95.1,4.9989e-08,2.47071e-08
8.5,95.4,4.7407e-08,2.27461e-08
8.5,95.7,4.49583e-08,2.08694e-08
8.5,96,4.26362e-08,1.90701e-08
8.5,96.3,4.0434e-08,1.73416e-08
8.5,96.6,3.83455e-08,1.56776e-08
8.5,96.9,3.63649e-08,1.40721e-08
8.5,97.2,3.44866e-08,1.2519e-08
8.5,97.5,3.27053e-08,1.10127e-08
8.5,97.8,3.10161e-08,9.54754e-09
8.5,98.1,2.9414e-08,8.11813e-09
8.5,98.4,2.78948e-08,6.71912e-09
8.5,98.7,2.6454e-08,5.3453e-09
8.5,99,2.50876e-08,3.99152e-09
8.5,99.3,2.37918e-08,2.65272e-09
8.5,99.6,2.25629e-08,1.32388e-09
8.5,99.9,2.13975e-08,0
8.6,0,1,1
8.6,0.3,0.948349,0.948355
8.6,0.6,0.899365,0.899376
8.6,0.9,0.852912,0.852928
8.6,1.2,0.808858,0.808878
8.6,1.5,0.767079,0.767103
8.6,1.8,0.727459,0.727485
8.6,2.1,0.689885,0.689914
8.6,2.4,0.654251,0.654283
8.6,2.7,0.620458,0.620492
8.6,3,0.588411,0.588446
8.6,3.3,0.558019,0.558056
8.6,3.6,0.529196,0.529234
8.6,3.9,0.501862,0.501902
8.6,4.2,0.475941,0.475981
8.6,4.5,0.451358,0.451398
8.6,4.8,0.428044,0.428086
8.6,5.1,0.405935,0.405977
8.6,5.4,0.384968,0.38501
8.6,5.7,0.365084,0.365126
8.6,6,0.346227,0.346268
8.6,6.3,0.328344,0.328385
8.6,6.6,0.311385,0.311425
8.6,6.9,0.295301,0.295341
8.6,7.2,0.280049,0.280088
8.6,7.5,0.265584,0.265623
8.6,7.8,0.251866,0.251904
8.6,8.1,0.238857,0.238894
8.6,8.4,0.22652,0.226556
8.6,8.7,0.214819,0.214856
8.6,9,0.203724,0.203759
8.6,9.3,0.193201,0.193236
8.6,9.6,0.183222,0.183256
8.6,9.9,0.173758,0.173791
8.6,10.2,0.164784,0.164815
8.6,10.5,0.156272,0.156303
8.6,10.8,0.148201,0.148231
8.6,11.1,0.140546,0.140575
8.6,11.4,0.133287,0.133315
8.6,11.7,0.126402,0.126429
8.6,12,0.119873,0.1199
8.6,12.3,0.113682,0.113707
8.6,12.6,0.10781,0.107835
8.6,12.9,0.102241,0.102265
8.6,13.2,0.0969604,0.0969834
8.6,13.5,0.0919523,0.0919744
8.6,13.8,0.0872028,0.0872241
8.6,14.1,0.0826987,0.0827191
8.6,14.4,0.0784272,0.0784468
8.6,14.7,0.0743763,0.0743951
8.6,15,0.0705347,0.0705527
8.6,15.3,0.0668915,0.0669087
8.6,15.6,0.0634365,0.063453
8.6,15.9,0.0601599,0.0601757
8.6,16.2,0.0570526,0.0570676
8.6,16.5,0.0541057,0.0541201
8.6,16.8,0.0513111,0.0513248
8.6,17.1,0.0486608,0.0486738
8.6,17.4,0.0461474,0.0461598
8.6,17.7,0.0437638,0.0437756
8.6,18,0.0415034,0.0415145
8.6,18.3,0.0393597,0.0393702
8.6,18.6,0.0373267,0.0373367
8.6,18.9,0.0353987,0.0354082
8.6,19.2,0.0335703,0.0335792
8.6,19.5,0.0318364,0.0318448
8.6,19.8,0.030192,0.0301999
8.6,20.1,0.0286325,0.0286399
8.6,20.4,0.0271536,0.0271606
8.6,20.7,0.0257511,0.0257576
8.6,21,0.024421,0.0244271
8.6,21.3,0.0231597,0.0231653
8.6,21.6,0.0219634,0.0219687
8.6,21.9,0.020829,0.0208338
8.6,22.2,0.0197531,0.0197576
